Date,Timestamp,,Timestamp,Phase 1,Phase 2,Aggregated Current,Voltage,Aggregated Power,Delta,Appliances
07/07/2020,14:30:51,07/07/2020 14:30:51,1594132251.00,3.61,0.64,4.25,240,1018.81,-638.12,INIT
07/07/2020,14:30:53,07/07/2020 14:30:53,1594132253.00,0.93,0.66,1.59,240,380.68,-1.65,INIT
07/07/2020,14:30:54,07/07/2020 14:30:54,1594132254.00,0.93,0.65,1.58,240,379.04,-5.23,INIT
07/07/2020,14:30:55,07/07/2020 14:30:55,1594132255.00,0.92,0.64,1.56,240,373.80,0.81,INIT
07/07/2020,14:30:57,07/07/2020 14:30:57,1594132257.00,0.92,0.64,1.56,240,374.62,5.78,INIT
07/07/2020,14:30:58,07/07/2020 14:30:58,1594132258.00,0.92,0.66,1.58,240,380.40,-5.17,INIT
07/07/2020,14:30:59,07/07/2020 14:30:59,1594132259.00,0.92,0.64,1.56,240,375.23,1.78,INIT
07/07/2020,14:31:01,07/07/2020 14:31:01,1594132261.00,0.92,0.65,1.57,240,377.01,1.13,INIT
07/07/2020,14:31:02,07/07/2020 14:31:02,1594132262.00,0.92,0.65,1.58,240,378.14,1.73,INIT
07/07/2020,14:31:03,07/07/2020 14:31:03,1594132263.00,0.93,0.66,1.58,240,379.87,-4.30,INIT
07/07/2020,14:31:05,07/07/2020 14:31:05,1594132265.00,0.92,0.65,1.56,240,375.57,0.50,INIT
07/07/2020,14:31:06,07/07/2020 14:31:06,1594132266.00,0.92,0.65,1.57,240,376.07,3.65,INIT
07/07/2020,14:31:07,07/07/2020 14:31:07,1594132267.00,0.92,0.66,1.58,240,379.72,-5.06,INIT
07/07/2020,14:31:08,07/07/2020 14:31:08,1594132268.00,0.92,0.65,1.56,240,374.66,1.25,INIT
07/07/2020,14:31:10,07/07/2020 14:31:10,1594132270.00,0.92,0.65,1.57,240,375.91,3.26,INIT
07/07/2020,14:31:11,07/07/2020 14:31:11,1594132271.00,0.93,0.65,1.58,240,379.17,0.47,INIT
07/07/2020,14:31:13,07/07/2020 14:31:13,1594132273.00,0.93,0.66,1.58,240,379.64,-6.03,INIT
07/07/2020,14:31:14,07/07/2020 14:31:14,1594132274.00,0.92,0.64,1.56,240,373.60,2.99,INIT
07/07/2020,14:31:15,07/07/2020 14:31:15,1594132275.00,0.91,0.65,1.57,240,376.60,3.37,INIT
07/07/2020,14:31:16,07/07/2020 14:31:16,1594132276.00,0.93,0.65,1.58,240,379.97,-3.46,INIT
07/07/2020,14:31:18,07/07/2020 14:31:18,1594132278.00,0.92,0.65,1.57,240,376.51,2.20,INIT
07/07/2020,14:31:19,07/07/2020 14:31:19,1594132279.00,0.92,0.65,1.58,240,378.71,-1.75,INIT
07/07/2020,14:31:20,07/07/2020 14:31:20,1594132280.00,0.92,0.65,1.57,240,376.96,1.39,INIT
07/07/2020,14:31:22,07/07/2020 14:31:22,1594132282.00,0.92,0.66,1.58,240,378.35,-4.58,INIT
07/07/2020,14:31:23,07/07/2020 14:31:23,1594132283.00,0.91,0.65,1.56,240,373.77,2.71,INIT
07/07/2020,14:31:24,07/07/2020 14:31:24,1594132284.00,0.92,0.65,1.57,240,376.48,1.89,INIT
07/07/2020,14:31:26,07/07/2020 14:31:26,1594132286.00,0.92,0.65,1.58,240,378.38,-1.82,INIT
07/07/2020,14:31:27,07/07/2020 14:31:27,1594132287.00,0.92,0.65,1.57,240,376.55,-0.09,INIT
07/07/2020,14:31:28,07/07/2020 14:31:28,1594132288.00,0.92,0.65,1.57,240,376.46,0.38,INIT
07/07/2020,14:31:30,07/07/2020 14:31:30,1594132290.00,0.92,0.65,1.57,240,376.84,1.40,INIT
07/07/2020,14:31:31,07/07/2020 14:31:31,1594132291.00,0.92,0.65,1.58,240,378.24,-3.47,INIT
07/07/2020,14:31:32,07/07/2020 14:31:32,1594132292.00,0.92,0.65,1.56,240,374.77,0.69,INIT
07/07/2020,14:31:33,07/07/2020 14:31:33,1594132293.00,0.91,0.65,1.56,240,375.46,1.02,INIT
07/07/2020,14:31:35,07/07/2020 14:31:35,1594132295.00,0.92,0.65,1.57,240,376.47,0.73,INIT
07/07/2020,14:31:36,07/07/2020 14:31:36,1594132296.00,0.92,0.65,1.57,240,377.20,-2.74,INIT
07/07/2020,14:31:37,07/07/2020 14:31:37,1594132297.00,0.91,0.65,1.56,240,374.46,4.32,INIT
07/07/2020,14:31:39,07/07/2020 14:31:39,1594132299.00,0.91,0.66,1.58,240,378.78,0.66,INIT
07/07/2020,14:31:40,07/07/2020 14:31:40,1594132300.00,0.92,0.66,1.58,240,379.44,304.77,INIT
07/07/2020,14:31:41,07/07/2020 14:31:41,1594132301.00,2.20,0.65,2.85,240,684.21,-280.16,INIT
07/07/2020,14:31:43,07/07/2020 14:31:43,1594132303.00,1.04,0.65,1.68,240,404.05,-25.72,INIT
07/07/2020,14:31:44,07/07/2020 14:31:44,1594132304.00,0.91,0.66,1.58,240,378.34,-0.77,INIT
07/07/2020,14:31:45,07/07/2020 14:31:45,1594132305.00,0.92,0.66,1.57,240,377.56,-3.03,INIT
07/07/2020,14:31:47,07/07/2020 14:31:47,1594132307.00,0.91,0.65,1.56,240,374.54,3.87,INIT
07/07/2020,14:31:48,07/07/2020 14:31:48,1594132308.00,0.92,0.66,1.58,240,378.41,0.14,INIT
07/07/2020,14:31:49,07/07/2020 14:31:49,1594132309.00,0.92,0.66,1.58,240,378.55,-3.02,INIT
07/07/2020,14:31:51,07/07/2020 14:31:51,1594132311.00,0.91,0.65,1.56,240,375.53,0.07,INIT
07/07/2020,14:31:52,07/07/2020 14:31:52,1594132312.00,0.91,0.65,1.57,240,375.60,0.81,INIT
07/07/2020,14:31:53,07/07/2020 14:31:53,1594132313.00,0.92,0.65,1.57,240,376.41,1.05,INIT
07/07/2020,14:31:55,07/07/2020 14:31:55,1594132315.00,0.91,0.66,1.57,240,377.47,-2.45,INIT
07/07/2020,14:31:56,07/07/2020 14:31:56,1594132316.00,0.91,0.65,1.56,240,375.02,1.06,INIT
07/07/2020,14:31:57,07/07/2020 14:31:57,1594132317.00,0.91,0.65,1.57,240,376.08,2.27,INIT
07/07/2020,14:31:58,07/07/2020 14:31:58,1594132318.00,0.92,0.66,1.58,240,378.36,-0.42,INIT
07/07/2020,14:32:00,07/07/2020 14:32:00,1594132320.00,0.92,0.66,1.57,240,377.93,-3.11,INIT
07/07/2020,14:32:01,07/07/2020 14:32:01,1594132321.00,0.91,0.66,1.56,240,374.83,4.24,INIT
07/07/2020,14:32:02,07/07/2020 14:32:02,1594132322.00,0.91,0.67,1.58,240,379.07,-2.82,INIT
07/07/2020,14:32:04,07/07/2020 14:32:04,1594132324.00,0.91,0.65,1.57,240,376.24,1.16,INIT
07/07/2020,14:32:05,07/07/2020 14:32:05,1594132325.00,0.91,0.66,1.57,240,377.40,0.66,INIT
07/07/2020,14:32:06,07/07/2020 14:32:06,1594132326.00,0.92,0.66,1.58,240,378.06,2.40,INIT
07/07/2020,14:32:08,07/07/2020 14:32:08,1594132328.00,0.92,0.66,1.59,240,380.46,-3.24,INIT
07/07/2020,14:32:09,07/07/2020 14:32:09,1594132329.00,0.92,0.65,1.57,240,377.22,-3.48,INIT
07/07/2020,14:32:10,07/07/2020 14:32:10,1594132330.00,0.91,0.64,1.56,240,373.74,2.50,INIT
07/07/2020,14:32:11,07/07/2020 14:32:11,1594132331.00,0.91,0.65,1.57,240,376.24,2.27,INIT
07/07/2020,14:32:13,07/07/2020 14:32:13,1594132333.00,0.92,0.66,1.58,240,378.50,-5.14,INIT
07/07/2020,14:32:14,07/07/2020 14:32:14,1594132334.00,0.91,0.64,1.56,240,373.37,1.46,INIT
07/07/2020,14:32:15,07/07/2020 14:32:15,1594132335.00,0.91,0.65,1.56,240,374.83,4.88,INIT
07/07/2020,14:32:17,07/07/2020 14:32:17,1594132337.00,0.92,0.66,1.58,240,379.71,165.30,INIT
07/07/2020,14:32:18,07/07/2020 14:32:18,1594132338.00,1.61,0.66,2.27,240,545.01,110.32,Blender-Philips
07/07/2020,14:32:19,07/07/2020 14:32:19,1594132339.00,2.09,0.64,2.73,240,655.33,3.39,Blender-Philips
07/07/2020,14:32:21,07/07/2020 14:32:21,1594132341.00,2.09,0.65,2.74,240,658.72,5.85,Blender-Philips
07/07/2020,14:32:22,07/07/2020 14:32:22,1594132342.00,2.11,0.66,2.77,240,664.57,-5.81,Blender-Philips
07/07/2020,14:32:23,07/07/2020 14:32:23,1594132343.00,2.10,0.64,2.74,240,658.77,-3.35,Blender-Philips
07/07/2020,14:32:25,07/07/2020 14:32:25,1594132345.00,2.08,0.65,2.73,240,655.42,1.53,Blender-Philips
07/07/2020,14:32:26,07/07/2020 14:32:26,1594132346.00,2.09,0.65,2.74,240,656.95,2.26,Blender-Philips
07/07/2020,14:32:27,07/07/2020 14:32:27,1594132347.00,2.10,0.65,2.75,240,659.21,-4.96,Blender-Philips
07/07/2020,14:32:29,07/07/2020 14:32:29,1594132349.00,2.08,0.64,2.73,240,654.25,4.15,Blender-Philips
07/07/2020,14:32:30,07/07/2020 14:32:30,1594132350.00,2.08,0.66,2.74,240,658.40,-7.18,Blender-Philips
07/07/2020,14:32:31,07/07/2020 14:32:31,1594132351.00,2.06,0.65,2.71,240,651.22,0.78,Blender-Philips
07/07/2020,14:32:32,07/07/2020 14:32:32,1594132352.00,2.06,0.65,2.72,240,652.01,0.94,Blender-Philips
07/07/2020,14:32:34,07/07/2020 14:32:34,1594132354.00,2.08,0.64,2.72,240,652.95,7.73,Blender-Philips
07/07/2020,14:32:35,07/07/2020 14:32:35,1594132355.00,2.09,0.66,2.75,240,660.68,-9.75,Blender-Philips
07/07/2020,14:32:36,07/07/2020 14:32:36,1594132356.00,2.06,0.66,2.71,240,650.92,-2.57,Blender-Philips
07/07/2020,14:32:38,07/07/2020 14:32:38,1594132358.00,2.06,0.64,2.70,240,648.36,8.15,Blender-Philips
07/07/2020,14:32:39,07/07/2020 14:32:39,1594132359.00,2.08,0.66,2.74,240,656.51,0.00,Blender-Philips
07/07/2020,14:32:40,07/07/2020 14:32:40,1594132360.00,2.08,0.65,2.74,240,656.51,-10.19,Blender-Philips
07/07/2020,14:32:42,07/07/2020 14:32:42,1594132362.00,2.05,0.64,2.69,240,646.32,7.30,Blender-Philips
07/07/2020,14:32:43,07/07/2020 14:32:43,1594132363.00,2.07,0.66,2.72,240,653.62,0.35,Blender-Philips
07/07/2020,14:32:44,07/07/2020 14:32:44,1594132364.00,2.06,0.66,2.72,240,653.98,-1.36,Blender-Philips
07/07/2020,14:32:46,07/07/2020 14:32:46,1594132366.00,2.08,0.64,2.72,240,652.61,-7.52,Blender-Philips
07/07/2020,14:32:47,07/07/2020 14:32:47,1594132367.00,2.04,0.65,2.69,240,645.09,5.22,Blender-Philips
07/07/2020,14:32:48,07/07/2020 14:32:48,1594132368.00,2.06,0.65,2.71,240,650.31,3.95,Blender-Philips
07/07/2020,14:32:50,07/07/2020 14:32:50,1594132370.00,2.07,0.65,2.73,240,654.26,-2.06,Blender-Philips
07/07/2020,14:32:51,07/07/2020 14:32:51,1594132371.00,2.07,0.64,2.72,240,652.19,-8.35,Blender-Philips
07/07/2020,14:32:52,07/07/2020 14:32:52,1594132372.00,2.04,0.65,2.68,240,643.85,-0.79,Blender-Philips
07/07/2020,14:32:53,07/07/2020 14:32:53,1594132373.00,2.04,0.64,2.68,240,643.06,7.10,Blender-Philips
07/07/2020,14:32:55,07/07/2020 14:32:55,1594132375.00,2.05,0.66,2.71,240,650.15,0.09,Blender-Philips
07/07/2020,14:32:56,07/07/2020 14:32:56,1594132376.00,2.06,0.65,2.71,240,650.25,-3.12,Blender-Philips
07/07/2020,14:32:57,07/07/2020 14:32:57,1594132377.00,2.05,0.65,2.70,240,647.13,3.71,Blender-Philips
07/07/2020,14:32:59,07/07/2020 14:32:59,1594132379.00,2.05,0.66,2.71,240,650.83,-5.40,Blender-Philips
07/07/2020,14:33:00,07/07/2020 14:33:00,1594132380.00,2.05,0.64,2.69,240,645.44,-195.69,Blender-Philips
07/07/2020,14:33:01,07/07/2020 14:33:01,1594132381.00,1.22,0.65,1.87,240,449.75,-72.70,INIT
07/07/2020,14:33:03,07/07/2020 14:33:03,1594132383.00,0.92,0.65,1.57,240,377.05,-0.38,INIT
07/07/2020,14:33:04,07/07/2020 14:33:04,1594132384.00,0.92,0.65,1.57,240,376.67,-2.63,INIT
07/07/2020,14:33:05,07/07/2020 14:33:05,1594132385.00,0.91,0.65,1.56,240,374.04,3.81,INIT
07/07/2020,14:33:07,07/07/2020 14:33:07,1594132387.00,0.92,0.65,1.57,240,377.85,0.63,INIT
07/07/2020,14:33:08,07/07/2020 14:33:08,1594132388.00,0.92,0.65,1.58,240,378.48,-4.36,INIT
07/07/2020,14:33:09,07/07/2020 14:33:09,1594132389.00,0.91,0.65,1.56,240,374.13,3.51,INIT
07/07/2020,14:33:11,07/07/2020 14:33:11,1594132391.00,0.92,0.66,1.57,240,377.64,-1.40,INIT
07/07/2020,14:33:12,07/07/2020 14:33:12,1594132392.00,0.91,0.66,1.57,240,376.24,-1.01,INIT
07/07/2020,14:33:13,07/07/2020 14:33:13,1594132393.00,0.91,0.65,1.56,240,375.23,1.81,INIT
07/07/2020,14:33:15,07/07/2020 14:33:15,1594132395.00,0.92,0.66,1.57,240,377.04,1.67,INIT
07/07/2020,14:33:16,07/07/2020 14:33:16,1594132396.00,0.92,0.66,1.58,240,378.72,-1.64,INIT
07/07/2020,14:33:17,07/07/2020 14:33:17,1594132397.00,0.92,0.66,1.57,240,377.08,-1.70,INIT
07/07/2020,14:33:18,07/07/2020 14:33:18,1594132398.00,0.91,0.65,1.56,240,375.38,0.66,INIT
07/07/2020,14:33:20,07/07/2020 14:33:20,1594132400.00,0.92,0.65,1.57,240,376.04,2.16,INIT
07/07/2020,14:33:21,07/07/2020 14:33:21,1594132401.00,0.91,0.66,1.58,240,378.20,-1.19,INIT
07/07/2020,14:33:22,07/07/2020 14:33:22,1594132402.00,0.92,0.65,1.57,240,377.01,-1.37,INIT
07/07/2020,14:33:24,07/07/2020 14:33:24,1594132404.00,0.91,0.66,1.57,240,375.64,1.65,INIT
07/07/2020,14:33:25,07/07/2020 14:33:25,1594132405.00,0.92,0.65,1.57,240,377.28,-0.10,INIT
07/07/2020,14:33:26,07/07/2020 14:33:26,1594132406.00,0.91,0.66,1.57,240,377.18,0.96,INIT
07/07/2020,14:33:28,07/07/2020 14:33:28,1594132408.00,0.92,0.66,1.58,240,378.14,2.84,INIT
07/07/2020,14:33:29,07/07/2020 14:33:29,1594132409.00,0.93,0.66,1.59,240,380.98,-1.98,INIT
07/07/2020,14:33:30,07/07/2020 14:33:30,1594132410.00,0.92,0.65,1.58,240,378.99,-5.34,INIT
07/07/2020,14:33:32,07/07/2020 14:33:32,1594132412.00,0.91,0.65,1.56,240,373.66,2.38,INIT
07/07/2020,14:33:33,07/07/2020 14:33:33,1594132413.00,0.92,0.65,1.57,240,376.04,0.69,INIT
07/07/2020,14:33:34,07/07/2020 14:33:34,1594132414.00,0.91,0.66,1.57,240,376.73,-0.27,INIT
07/07/2020,14:33:35,07/07/2020 14:33:35,1594132415.00,0.92,0.65,1.57,240,376.46,1.60,INIT
07/07/2020,14:33:37,07/07/2020 14:33:37,1594132417.00,0.92,0.65,1.58,240,378.05,1.52,INIT
07/07/2020,14:33:38,07/07/2020 14:33:38,1594132418.00,0.92,0.66,1.58,240,379.58,-3.77,INIT
07/07/2020,14:33:39,07/07/2020 14:33:39,1594132419.00,0.92,0.64,1.57,240,375.81,0.73,INIT
07/07/2020,14:33:41,07/07/2020 14:33:41,1594132421.00,0.92,0.65,1.57,240,376.54,1.09,INIT
07/07/2020,14:33:42,07/07/2020 14:33:42,1594132422.00,0.93,0.65,1.57,240,377.63,0.08,INIT
07/07/2020,14:33:43,07/07/2020 14:33:43,1594132423.00,0.92,0.66,1.57,240,377.70,-3.81,INIT
07/07/2020,14:33:45,07/07/2020 14:33:45,1594132425.00,0.91,0.64,1.56,240,373.89,3.73,INIT
07/07/2020,14:33:46,07/07/2020 14:33:46,1594132426.00,0.92,0.66,1.57,240,377.63,2.02,INIT
07/07/2020,14:33:47,07/07/2020 14:33:47,1594132427.00,0.92,0.66,1.58,240,379.65,0.77,INIT
07/07/2020,14:33:49,07/07/2020 14:33:49,1594132429.00,0.93,0.66,1.59,240,380.42,-2.14,INIT
07/07/2020,14:33:50,07/07/2020 14:33:50,1594132430.00,0.92,0.66,1.58,240,378.28,2.17,INIT
07/07/2020,14:33:51,07/07/2020 14:33:51,1594132431.00,0.92,0.67,1.59,240,380.45,-5.97,INIT
07/07/2020,14:33:53,07/07/2020 14:33:53,1594132433.00,0.92,0.64,1.56,240,374.48,4.38,INIT
07/07/2020,14:33:54,07/07/2020 14:33:54,1594132434.00,0.92,0.66,1.58,240,378.86,0.80,INIT
07/07/2020,14:33:55,07/07/2020 14:33:55,1594132435.00,0.93,0.65,1.58,240,379.66,-4.86,INIT
07/07/2020,14:33:57,07/07/2020 14:33:57,1594132437.00,0.92,0.64,1.56,240,374.81,2.06,INIT
07/07/2020,14:33:58,07/07/2020 14:33:58,1594132438.00,0.92,0.65,1.57,240,376.86,2.17,INIT
07/07/2020,14:33:59,07/07/2020 14:33:59,1594132439.00,0.92,0.66,1.58,240,379.04,-2.37,INIT
07/07/2020,14:34:00,07/07/2020 14:34:00,1594132440.00,0.93,0.64,1.57,240,376.66,-0.58,INIT
07/07/2020,14:34:02,07/07/2020 14:34:02,1594132442.00,0.92,0.65,1.57,240,376.08,2.10,INIT
07/07/2020,14:34:03,07/07/2020 14:34:03,1594132443.00,0.93,0.65,1.58,240,378.18,1.99,INIT
07/07/2020,14:34:04,07/07/2020 14:34:04,1594132444.00,0.92,0.66,1.58,240,380.17,-2.11,INIT
07/07/2020,14:34:06,07/07/2020 14:34:06,1594132446.00,0.92,0.65,1.58,240,378.07,-0.56,INIT
07/07/2020,14:34:07,07/07/2020 14:34:07,1594132447.00,0.92,0.65,1.57,240,377.51,4.07,INIT
07/07/2020,14:34:08,07/07/2020 14:34:08,1594132448.00,0.93,0.66,1.59,240,381.57,-5.24,INIT
07/07/2020,14:34:10,07/07/2020 14:34:10,1594132450.00,0.92,0.65,1.57,240,376.33,0.95,INIT
07/07/2020,14:34:11,07/07/2020 14:34:11,1594132451.00,0.91,0.66,1.57,240,377.28,4.32,INIT
07/07/2020,14:34:12,07/07/2020 14:34:12,1594132452.00,0.93,0.66,1.59,240,381.60,0.08,INIT
07/07/2020,14:34:14,07/07/2020 14:34:14,1594132454.00,0.92,0.67,1.59,240,381.67,-7.06,INIT
07/07/2020,14:34:15,07/07/2020 14:34:15,1594132455.00,0.92,0.64,1.56,240,374.61,0.02,INIT
07/07/2020,14:34:16,07/07/2020 14:34:16,1594132456.00,0.91,0.65,1.56,240,374.64,6.19,INIT
07/07/2020,14:34:18,07/07/2020 14:34:18,1594132458.00,0.93,0.66,1.59,240,380.83,-2.44,INIT
07/07/2020,14:34:19,07/07/2020 14:34:19,1594132459.00,0.92,0.66,1.58,240,378.38,-1.97,INIT
07/07/2020,14:34:20,07/07/2020 14:34:20,1594132460.00,0.92,0.65,1.57,240,376.42,0.47,INIT
07/07/2020,14:34:21,07/07/2020 14:34:21,1594132461.00,0.92,0.65,1.57,240,376.88,22.96,INIT
07/07/2020,14:34:23,07/07/2020 14:34:23,1594132463.00,1.00,0.66,1.67,240,399.84,-26.92,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:24,07/07/2020 14:34:24,1594132464.00,0.90,0.65,1.55,240,372.93,-3.21,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:25,07/07/2020 14:34:25,1594132465.00,0.89,0.65,1.54,240,369.72,0.28,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:27,07/07/2020 14:34:27,1594132467.00,0.89,0.65,1.54,240,369.99,3.05,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:28,07/07/2020 14:34:28,1594132468.00,0.89,0.66,1.55,240,373.04,-4.90,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:29,07/07/2020 14:34:29,1594132469.00,0.89,0.65,1.53,240,368.15,3.00,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:31,07/07/2020 14:34:31,1594132471.00,0.90,0.65,1.55,240,371.15,0.23,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:32,07/07/2020 14:34:32,1594132472.00,0.90,0.65,1.55,240,371.38,6.39,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:33,07/07/2020 14:34:33,1594132473.00,0.91,0.66,1.57,240,377.78,-3.79,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:35,07/07/2020 14:34:35,1594132475.00,0.92,0.64,1.56,240,373.99,6.13,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:36,07/07/2020 14:34:36,1594132476.00,0.92,0.66,1.58,240,380.12,4.03,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:37,07/07/2020 14:34:37,1594132477.00,0.93,0.67,1.60,240,384.15,-4.89,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:38,07/07/2020 14:34:38,1594132478.00,0.93,0.65,1.58,240,379.26,-8.29,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:40,07/07/2020 14:34:40,1594132480.00,0.89,0.65,1.55,240,370.97,3.24,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:41,07/07/2020 14:34:41,1594132481.00,0.90,0.66,1.56,240,374.21,-4.74,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:42,07/07/2020 14:34:42,1594132482.00,0.89,0.65,1.54,240,369.47,-0.69,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:44,07/07/2020 14:34:44,1594132484.00,0.89,0.65,1.54,240,368.79,2.08,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:45,07/07/2020 14:34:45,1594132485.00,0.89,0.66,1.55,240,370.87,0.06,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:46,07/07/2020 14:34:46,1594132486.00,0.88,0.67,1.55,240,370.93,-3.07,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:48,07/07/2020 14:34:48,1594132488.00,0.88,0.65,1.53,240,367.86,1.68,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:49,07/07/2020 14:34:49,1594132489.00,0.88,0.66,1.54,240,369.54,5.44,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:50,07/07/2020 14:34:50,1594132490.00,0.90,0.67,1.56,240,374.97,-6.50,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:52,07/07/2020 14:34:52,1594132492.00,0.89,0.65,1.54,240,368.47,5.46,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:53,07/07/2020 14:34:53,1594132493.00,0.89,0.66,1.56,240,373.93,4.50,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:54,07/07/2020 14:34:54,1594132494.00,0.92,0.66,1.58,240,378.43,0.79,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:55,07/07/2020 14:34:55,1594132495.00,0.93,0.65,1.58,240,379.22,-2.49,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:57,07/07/2020 14:34:57,1594132497.00,0.92,0.65,1.57,240,376.73,0.34,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:58,07/07/2020 14:34:58,1594132498.00,0.92,0.65,1.57,240,377.07,3.20,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:34:59,07/07/2020 14:34:59,1594132499.00,0.93,0.65,1.58,240,380.28,0.27,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:01,07/07/2020 14:35:01,1594132501.00,0.93,0.65,1.59,240,380.55,-0.41,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:02,07/07/2020 14:35:02,1594132502.00,0.93,0.66,1.58,240,380.14,3.27,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:03,07/07/2020 14:35:03,1594132503.00,0.93,0.66,1.60,240,383.40,-3.28,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:05,07/07/2020 14:35:05,1594132505.00,0.93,0.65,1.58,240,380.13,-1.81,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:06,07/07/2020 14:35:06,1594132506.00,0.91,0.66,1.58,240,378.32,-1.01,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:07,07/07/2020 14:35:07,1594132507.00,0.92,0.65,1.57,240,377.31,4.64,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:09,07/07/2020 14:35:09,1594132509.00,0.93,0.66,1.59,240,381.95,122.78,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:10,07/07/2020 14:35:10,1594132510.00,1.45,0.65,2.10,240,504.73,-60.60,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:11,07/07/2020 14:35:11,1594132511.00,1.19,0.66,1.85,240,444.13,6.12,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:13,07/07/2020 14:35:13,1594132513.00,1.21,0.67,1.88,240,450.25,-3.52,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:14,07/07/2020 14:35:14,1594132514.00,1.21,0.65,1.86,240,446.73,-5.10,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:15,07/07/2020 14:35:15,1594132515.00,1.19,0.65,1.84,240,441.63,5.79,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:17,07/07/2020 14:35:17,1594132517.00,1.21,0.65,1.86,240,447.42,0.10,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:18,07/07/2020 14:35:18,1594132518.00,1.21,0.65,1.86,240,447.51,-59.81,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:19,07/07/2020 14:35:19,1594132519.00,0.97,0.64,1.62,240,387.70,-7.55,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:20,07/07/2020 14:35:20,1594132520.00,0.92,0.66,1.58,240,380.15,0.30,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:35:22,07/07/2020 14:35:22,1594132522.00,0.93,0.66,1.59,240,380.46,-1.72,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
